,Team,Owner,HR,R,RBI,SB,OBP,OPS,SO,SV,HD,ERA,WHP,QS,Pts,Rank,league_id,league_name,team_id,HR_Points,R_Points,RBI_Points,SB_Points,OBP_Points,OPS_Points,SO_Points,SV_Points,HD_Points,ERA_Points,WHP_Points,QS_Points,Total_Points,Overall_Rank
106,Woops,TehHat,136,415,397,43,0.35,0.867,709,23,34,3.53,1.18,46,,1,21587,D3 - Greg Maddux,124272,206.5,209.5,200.0,162.5,177.0,215.0,183.0,63.5,177.5,199.0,168.5,189.5,2151.5,5.0
107,13 Going on 330,meftw111,131,400,425,43,0.348,0.84,744,35,24,4.23,1.24,44,,2,21587,D3 - Greg Maddux,124323,193.5,190.5,219.5,162.5,161.0,184.5,205.0,123.0,108.5,46.0,97.0,166.0,1857.0,18.0
108,F---ING WIZARD FROGS!!!,StickyChicken,130,384,350,30,0.359,0.841,778,32,21,4.01,1.23,46,,3,21587,D3 - Greg Maddux,124281,189.0,146.0,110.0,69.5,209.5,188.0,218.0,110.5,86.0,94.5,114.0,189.5,1724.5,50.0
109,derekjohn,derekjohn,137,436,394,19,0.339,0.814,674,44,26,3.78,1.23,42,,4,21587,D3 - Greg Maddux,124268,208.0,223.5,196.0,9.5,92.0,115.5,145.5,179.0,127.5,146.5,114.0,144.0,1701.0,60.0
110,Ice Station Zebra Associates,sabugod,97,345,305,44,0.354,0.813,612,36,19,3.29,1.1,53,,5,21587,D3 - Greg Maddux,124303,32.0,53.0,22.0,169.0,200.5,111.0,88.0,131.0,75.5,219.5,219.0,217.5,1538.0,85.0
111,Berber Collage Ellipsis,mheadphone,128,390,366,23,0.345,0.814,695,16,31,4.0,1.25,49,,6,21587,D3 - Greg Maddux,124307,183.5,166.0,144.0,20.0,146.0,115.5,170.0,29.5,159.5,97.5,87.0,206.5,1525.0,89.0
112,Mighty Minnesota Mientkiewiczs,ZCyclone,104,379,371,55,0.344,0.826,682,34,33,4.1,1.29,41,,7,21587,D3 - Greg Maddux,124305,63.0,127.0,155.5,209.5,137.5,150.5,155.0,119.0,170.5,72.5,43.0,130.0,1533.0,87.0
113,Goonies Never Say Die,goon39,135,382,367,33,0.345,0.863,652,41,18,4.23,1.26,36,,8,21587,D3 - Greg Maddux,124293,204.0,140.0,148.5,95.5,146.0,213.5,126.0,157.5,66.5,46.0,78.0,77.5,1499.0,93.0
114,Jdthep,jdthep,112,361,349,32,0.339,0.804,640,50,23,4.04,1.17,37,,9,21587,D3 - Greg Maddux,124314,109.5,86.5,107.0,85.0,92.0,88.0,115.5,203.0,99.5,87.0,180.0,86.0,1339.0,117.0
115,The BreakFastBall Club,Take Over,107,362,331,32,0.349,0.826,509,49,11,4.02,1.23,19,,10,21587,D3 - Greg Maddux,124302,80.0,88.5,61.0,85.0,166.0,150.5,31.0,198.5,39.0,91.0,114.0,3.5,1108.0,162.0
116,The Rally Caps,thatguychris,90,341,325,38,0.33,0.776,618,43,33,4.21,1.23,37,,11,21587,D3 - Greg Maddux,124271,16.0,43.5,53.0,137.0,31.0,26.0,95.0,171.5,170.5,52.0,114.0,86.0,995.5,181.0
117,The Tato,ShortGameNate,107,352,348,56,0.33,0.773,518,19,32,4.05,1.31,22,,12,21587,D3 - Greg Maddux,124277,80.0,68.5,104.5,212.0,31.0,20.5,38.0,44.0,164.0,83.0,27.5,10.5,883.5,194.0
118,Riptide,BelowTheBenthic,113,389,339,54,0.349,0.821,712,52,42,3.63,1.18,49,,1,21588,D3 - Sandy Koufax,124259,114.5,163.0,79.5,207.0,166.0,135.5,185.5,211.5,203.5,187.0,168.5,206.5,2028.0,8.0
119,AREY36,AREY36,140,429,449,51,0.329,0.838,613,55,16,3.03,1.1,42,,2,21588,D3 - Sandy Koufax,124265,213.0,219.0,225.0,197.5,26.5,181.0,89.0,219.5,55.0,226.0,219.0,144.0,2014.5,9.0
120,Hartford Yard Goats,Foley23,118,387,380,34,0.337,0.81,727,51,23,3.6,1.2,53,,3,21588,D3 - Sandy Koufax,124246,139.0,156.5,175.0,103.5,75.0,105.0,196.5,208.5,99.5,190.0,151.5,217.5,1817.5,27.0
121,Monster Max's Ballpark Smash,Smackavelli,142,426,426,36,0.35,0.844,520,30,18,3.54,1.23,31,,4,21588,D3 - Sandy Koufax,124250,219.0,218.0,221.0,122.5,177.0,194.5,40.5,101.5,66.5,197.5,114.0,42.5,1714.5,53.0
122,Down With OBP,freakyouttie,110,385,341,34,0.348,0.832,691,39,27,3.9,1.23,45,,5,21588,D3 - Sandy Koufax,124282,100.5,150.0,86.5,103.5,161.0,167.0,164.0,148.0,133.0,122.0,114.0,175.5,1625.0,73.0
123,Service Time Manipulator,VoodooSteve,97,352,287,25,0.347,0.796,812,73,20,3.42,1.07,43,,6,21588,D3 - Sandy Koufax,124262,32.0,68.5,8.5,31.0,156.5,60.5,222.0,226.0,82.0,208.0,223.5,156.5,1475.0,96.0
124,wOBA Fett,Mrfarenheit,111,377,355,29,0.355,0.827,557,10,18,4.29,1.19,34,,7,21588,D3 - Sandy Koufax,124266,105.5,120.5,122.0,61.0,203.5,157.0,57.0,13.5,66.5,37.0,160.0,61.0,1164.5,148.0
125,The Big Cat's Pajamas,elawrence60,106,354,376,59,0.334,0.8,731,31,14,4.42,1.31,44,,8,21588,D3 - Sandy Koufax,124253,73.5,72.0,166.5,216.5,56.0,81.5,199.0,107.0,45.5,20.0,27.5,166.0,1231.0,138.0
126,Oh Righteous One,maxima423,108,326,323,44,0.335,0.799,594,11,23,4.21,1.32,39,,9,21588,D3 - Sandy Koufax,124274,88.5,28.5,50.0,169.0,62.0,76.0,76.0,16.0,99.5,52.0,23.0,108.0,848.5,199.0
127,BigLeagueJew,BarryBondsBalls,102,304,293,14,0.361,0.851,352,23,46,4.97,1.47,10,,10,21588,D3 - Sandy Koufax,124248,55.0,11.0,12.0,2.0,214.5,202.0,2.0,63.5,214.0,1.0,1.0,1.0,779.0,208.0
128,Emerald City Reign,spartanwolf,90,314,289,34,0.332,0.761,548,17,3,4.08,1.23,38,,11,21588,D3 - Sandy Koufax,124335,16.0,15.5,11.0,103.5,42.0,10.0,50.0,33.5,11.0,77.0,114.0,96.0,579.5,220.0
129,Team,Take Over,84,301,305,16,0.342,0.818,439,1,0,3.97,1.27,30,,12,21588,D3 - Sandy Koufax,124247,5.0,10.0,22.0,5.5,116.5,124.5,5.0,2.5,3.0,106.5,67.5,36.5,504.5,223.0
130,Carolina Cooters,patmikekelly,142,448,457,62,0.362,0.891,630,53,23,3.56,1.18,43,,1,21589,D3 - Jim Palmer,124451,219.0,226.0,226.0,221.0,216.0,223.0,110.0,214.5,99.5,195.0,168.5,156.5,2275.0,2.0
131,Prosner,Prosner,135,376,381,35,0.353,0.833,809,33,31,3.68,1.21,45,,2,21589,D3 - Jim Palmer,124312,204.0,119.0,178.5,112.5,194.5,168.5,221.0,115.0,159.5,179.0,143.5,175.5,1970.5,13.0
132,The Bats of Wrath,LesVlads,131,408,406,27,0.343,0.838,703,32,40,3.71,1.15,45,,3,21589,D3 - Jim Palmer,124419,193.5,203.5,211.5,42.0,126.5,181.0,179.5,110.5,198.0,167.5,196.0,175.5,1985.0,11.0
133,DSigMU21,DSigMU21,142,421,416,29,0.344,0.841,399,43,29,3.69,1.11,17,,4,21589,D3 - Jim Palmer,124376,219.0,214.0,215.0,61.0,137.5,188.0,3.0,171.5,146.5,175.0,215.0,2.0,1747.5,47.0
134,Posey Riot,Jewker,108,368,344,29,0.34,0.829,520,41,22,3.76,1.16,31,,5,21589,D3 - Jim Palmer,124453,88.5,104.0,94.5,61.0,102.5,163.5,40.5,157.5,92.0,155.0,190.0,42.5,1291.5,127.0
135,The Dizzy Batracers,Goyanks7777,100,389,337,44,0.342,0.802,624,30,24,4.23,1.29,42,,6,21589,D3 - Jim Palmer,124558,45.0,163.0,74.5,169.0,116.5,86.0,102.0,101.5,108.5,46.0,43.0,144.0,1199.0,144.5
136,SpearOfWealth,SpearOfWealth,111,358,305,37,0.328,0.763,739,36,30,3.85,1.28,39,,6,21589,D3 - Jim Palmer,124450,105.5,81.0,22.0,130.5,22.0,12.5,204.0,131.0,154.5,133.0,55.0,108.0,1159.0,150.0
137,Just the tip,Admiralthrawn11,89,307,307,34,0.333,0.763,511,33,22,3.65,1.14,38,,8,21589,D3 - Jim Palmer,124459,14.0,13.0,28.0,103.5,49.5,12.5,35.0,115.0,92.0,184.0,203.0,96.0,945.5,185.0
138,The Amazin' Mess,Ramzavail,92,378,323,27,0.353,0.814,504,12,40,3.85,1.25,25,,9,21589,D3 - Jim Palmer,124506,19.5,123.5,50.0,42.0,194.5,115.5,28.0,18.5,198.0,133.0,87.0,16.5,1026.0,176.0
139,Nut 2 Butt,ffejulator,108,348,324,61,0.351,0.83,473,24,1,3.97,1.29,26,,10,21589,D3 - Jim Palmer,124579,88.5,58.5,52.0,220.0,187.5,165.5,20.5,71.0,6.5,106.5,43.0,18.0,1037.5,175.0
140,One Does Not Simply Walk if Youre Odor,JimmyChonga,97,289,279,30,0.327,0.773,551,33,22,3.83,1.22,33,,11,21589,D3 - Jim Palmer,124249,32.0,5.0,5.0,69.5,18.5,20.5,53.0,115.0,92.0,136.5,132.5,54.5,734.0,211.0
141,jackalope503,jackalope503,98,326,316,32,0.322,0.755,517,37,0,4.43,1.28,31,,12,21589,D3 - Jim Palmer,124380,37.0,28.5,39.5,85.0,8.0,5.0,37.0,140.0,3.0,19.0,55.0,42.5,499.5,224.0
142,Terrence Young,Terrence8026,142,436,406,27,0.363,0.882,779,43,29,3.47,1.13,52,,1,21590,D4 - Mike Mussina,124701,219.0,223.5,211.5,42.0,218.0,221.0,219.5,171.5,146.5,203.5,208.0,213.5,2297.5,1.0
143,HearTheBeard,hearthebeard,139,410,396,25,0.365,0.872,614,53,50,3.26,1.14,32,,2,21590,D4 - Mike Mussina,124722,210.0,205.0,198.5,31.0,221.5,218.0,90.5,214.5,218.5,222.0,203.0,49.5,2082.0,6.0
144,The Mensches,MasonO,143,392,369,27,0.336,0.835,609,51,16,3.74,1.23,35,,3,21590,D4 - Mike Mussina,124794,223.0,171.5,152.0,42.0,69.0,171.0,86.0,208.5,55.0,159.0,114.0,69.0,1520.0,90.5
145,Let The Mookie Win,Tcryden,99,362,364,48,0.35,0.82,589,29,37,4.34,1.21,39,,4,21590,D4 - Mike Mussina,124708,41.0,88.5,137.5,184.0,177.0,131.5,74.0,95.5,187.0,30.0,143.5,108.0,1397.5,111.0
146,cancer_sticks,cancer_sticks,111,390,348,29,0.346,0.814,765,44,36,4.26,1.25,38,,5,21590,D4 - Mike Mussina,124669,105.5,166.0,104.5,61.0,151.5,115.5,215.5,179.0,184.5,40.5,87.0,96.0,1506.5,92.0
147,Norwood Newt,nrwdnewt,88,358,349,42,0.343,0.796,510,42,8,3.29,1.18,35,,6,21590,D4 - Mike Mussina,124738,11.5,81.0,107.0,157.0,126.5,60.5,33.5,163.0,32.0,219.5,168.5,69.0,1229.0,140.0
148,Bowie Baysox,M5rich5,101,329,312,45,0.33,0.785,723,11,1,3.83,1.17,58,,7,21590,D4 - Mike Mussina,124700,50.5,31.0,35.0,174.0,31.0,37.0,194.0,16.0,6.5,136.5,180.0,225.5,1117.0,157.0
149,Lords of Lumber,Clarkbar36,105,317,308,39,0.36,0.847,509,37,3,4.15,1.28,36,,8,21590,D4 - Mike Mussina,124706,68.5,19.5,29.5,142.5,212.5,198.0,31.0,140.0,11.0,60.5,55.0,77.5,1045.5,173.0
150,Ole,MatrixDream,118,352,346,32,0.347,0.854,412,4,15,4.59,1.34,34,,9,21590,D4 - Mike Mussina,124778,139.0,68.5,100.0,85.0,156.5,207.0,4.0,5.0,50.0,11.0,14.5,61.0,901.5,190.0
151,Black Love Soul Food,ceashley32,95,328,311,59,0.337,0.791,535,23,11,3.73,1.24,27,,9,21590,D4 - Mike Mussina,124731,26.0,30.0,32.5,216.5,75.0,50.0,47.0,63.5,39.0,161.5,97.0,22.0,860.0,198.0
152,Stupid Betts,brhill5873,86,315,267,49,0.323,0.737,465,35,5,3.04,1.17,31,,11,21590,D4 - Mike Mussina,124715,8.0,17.0,4.0,190.0,10.0,2.0,15.5,123.0,19.0,225.0,180.0,42.5,836.0,202.0
153,The Standing Waves,thejoelingdead,98,294,297,18,0.318,0.759,500,16,24,3.73,1.24,28,,12,21590,D4 - Mike Mussina,124813,37.0,7.0,13.5,8.0,2.0,8.0,25.0,29.5,108.5,161.5,97.0,28.5,525.5,221.0
154,wOBA Fett,Uncledonny,134,413,384,36,0.354,0.84,815,43,25,3.72,1.12,54,,1,21591,D4 - Mariano Rivera,124710,201.5,206.5,182.0,122.5,200.5,184.5,223.0,171.5,118.5,164.0,211.0,221.0,2206.5,4.0
155,Sultans of Swing,marcram,128,386,391,38,0.343,0.8,677,27,53,3.32,1.12,46,,2,21591,D4 - Mariano Rivera,125383,183.5,154.0,191.0,137.0,126.5,81.5,148.0,86.0,221.5,217.0,211.0,189.5,1946.5,16.0
156,The Good Boys,Thegoodboys59,134,401,384,42,0.363,0.892,562,47,26,3.68,1.17,31,,3,21591,D4 - Mariano Rivera,125385,201.5,192.5,182.0,157.0,218.0,224.0,60.0,192.5,127.5,179.0,180.0,42.5,1956.5,14.0
157,Chazz city,wheredawhitewom,143,446,447,41,0.359,0.894,600,23,5,4.04,1.31,39,,4,21591,D4 - Mariano Rivera,124650,223.0,225.0,224.0,151.0,209.5,225.0,79.0,63.5,19.0,87.0,27.5,108.0,1641.5,69.0
158,Van Buren Boys,VanBurenBoys_8,113,400,350,21,0.343,0.799,625,42,36,3.72,1.12,38,,5,21591,D4 - Mariano Rivera,125068,114.5,190.5,110.0,14.0,126.5,76.0,103.5,163.0,184.5,164.0,211.0,96.0,1553.5,84.0
159,Franimal House,parkranger2000,118,357,352,40,0.351,0.841,639,8,6,3.93,1.21,49,,6,21591,D4 - Mariano Rivera,124903,139.0,77.5,116.0,146.5,187.5,188.0,114.0,12.0,22.5,117.0,143.5,206.5,1470.0,99.0
160,Vottomatic,KeeptheDH,102,361,327,51,0.331,0.763,614,70,17,3.87,1.28,33,,7,21591,D4 - Mariano Rivera,125213,55.0,86.5,55.0,197.5,36.0,12.5,90.5,225.0,60.0,127.5,55.0,54.5,1055.0,171.0
161,uggla123,superplatypus57,100,380,306,31,0.332,0.773,649,15,19,4.16,1.3,45,,8,21591,D4 - Mariano Rivera,125392,45.0,132.5,26.0,75.5,42.0,20.5,124.0,26.0,75.5,58.0,34.5,175.5,835.0,203.0
162,Little Cowboys,YellowPerch,73,279,262,64,0.332,0.784,484,16,4,3.71,1.23,41,,9,21591,D4 - Mariano Rivera,124711,1.0,2.0,3.0,223.0,42.0,35.0,23.5,29.5,15.0,167.5,114.0,130.0,785.5,205.0
163,Darebel10000,Darebel10000,86,314,297,35,0.321,0.755,637,48,18,3.99,1.26,35,,10,21591,D4 - Mariano Rivera,124866,8.0,15.5,13.5,112.5,5.0,5.0,112.0,195.5,66.5,101.5,78.0,69.0,782.0,206.0
164,War Pigs,gloriouswombat,110,286,308,21,0.333,0.794,509,44,0,3.86,1.28,22,,11,21591,D4 - Mariano Rivera,125378,100.5,4.0,29.5,14.0,49.5,55.5,31.0,179.0,3.0,129.5,55.0,10.5,661.0,218.0
165,"Rigs, Pipes & Lettuce",NufCed,83,283,311,42,0.324,0.777,447,6,4,3.79,1.18,37,,12,21591,D4 - Mariano Rivera,124685,4.0,3.0,32.5,157.0,11.0,29.0,8.0,7.0,15.0,143.0,168.5,86.0,664.0,216.0
166,SonsofBichettes,Wisemansstaff,120,380,372,40,0.353,0.829,621,46,45,3.77,1.17,27,,1,21592,D4 - Mark Buehrle,124697,150.0,132.5,157.5,146.5,194.5,163.5,98.5,189.0,211.5,151.0,180.0,22.0,1796.5,34.0
167,The Muddbutts,jimtow28,144,419,417,57,0.333,0.827,602,28,18,3.9,1.23,43,,2,21592,D4 - Mark Buehrle,124652,225.0,213.0,216.0,213.5,49.5,157.0,80.5,91.5,66.5,122.0,114.0,156.5,1705.0,57.0
168,The Vottoman Empire,KitchenTaco,106,341,282,36,0.348,0.811,654,32,22,3.69,1.16,46,,3,21592,D4 - Mark Buehrle,124693,73.5,43.5,7.0,122.5,161.0,108.5,129.5,110.5,92.0,175.0,190.0,189.5,1402.5,109.0
169,Senatorialist,senatorialist,94,369,336,35,0.339,0.789,667,37,25,3.77,1.22,37,,4,21592,D4 - Mark Buehrle,124698,23.5,108.0,71.0,112.5,92.0,45.0,138.5,140.0,118.5,151.0,132.5,86.0,1218.5,142.0
170,tbinta,tbinta,117,369,373,55,0.335,0.815,654,38,18,4.37,1.27,44,,4,21592,D4 - Mark Buehrle,124679,134.0,108.0,160.0,209.5,62.0,119.5,129.5,145.0,66.5,24.5,67.5,166.0,1392.0,112.0
171,Whirly Buehrles,eddardsnark31,109,355,318,26,0.344,0.795,660,36,24,4.1,1.23,39,,6,21592,D4 - Mark Buehrle,124682,95.0,73.0,41.5,36.0,137.5,58.5,134.0,131.0,108.5,72.5,114.0,108.0,1109.5,160.5
172,Wharf Rats,srndsnd,121,368,381,24,0.361,0.868,557,17,15,4.12,1.3,46,,7,21592,D4 - Mark Buehrle,124666,156.0,104.0,178.5,24.5,214.5,216.0,57.0,33.5,50.0,68.5,34.5,189.5,1326.5,119.0
173,Dayzdnconfused,dayzdnconfused,113,415,374,25,0.343,0.819,528,35,17,3.95,1.27,32,,8,21592,D4 - Mark Buehrle,124695,114.5,209.5,162.5,31.0,126.5,128.5,45.0,123.0,60.0,112.5,67.5,49.5,1230.0,139.0
174,The Hacksaw,DrJackBauer,102,312,354,33,0.343,0.809,582,34,8,3.63,1.19,43,,9,21592,D4 - Mark Buehrle,124688,55.0,14.0,119.5,95.5,126.5,100.5,70.0,119.0,32.0,187.0,160.0,156.5,1235.5,136.5
175,Samuels Square Garden,jacobgomets,96,319,318,34,0.337,0.788,618,16,6,4.13,1.29,38,,10,21592,D4 - Mark Buehrle,124665,28.0,21.0,41.5,103.5,75.0,43.0,95.0,29.5,22.5,65.5,43.0,96.0,663.5,217.0
176,Lt. Frank Drebin,alekhine888,98,323,298,30,0.328,0.756,473,30,22,4.29,1.25,21,,11,21592,D4 - Mark Buehrle,124687,37.0,24.5,15.0,69.5,22.0,7.0,20.5,101.5,92.0,37.0,87.0,7.5,520.5,222.0
177,Keepin' it Realmuto,FletchTopper,80,265,251,21,0.34,0.826,337,27,0,4.15,1.3,28,,12,21592,D4 - Mark Buehrle,124691,3.0,1.0,2.0,14.0,102.5,150.5,1.0,86.0,3.0,60.5,34.5,28.5,486.5,225.0
178,The Rosies,RoRosie,139,433,429,49,0.359,0.871,648,37,54,3.41,1.19,41,,1,21593,D4 - Roger Clemens,124672,210.0,222.0,222.0,190.0,209.5,217.0,122.5,140.0,223.5,210.0,160.0,130.0,2256.5,3.0
179,Smoak 'Em If You Got 'Em,slaw47,124,380,393,44,0.326,0.8,718,66,6,3.49,1.16,45,,2,21593,D4 - Roger Clemens,124664,170.0,132.5,193.5,169.0,15.0,81.5,190.5,224.0,22.5,202.0,190.0,175.5,1766.0,43.0
180,Jobos Hobos,jobo1372,130,371,405,19,0.339,0.81,669,46,25,3.71,1.22,45,,3,21593,D4 - Roger Clemens,124660,189.0,113.5,208.5,9.5,92.0,105.0,141.5,189.0,118.5,167.5,132.5,175.5,1642.0,68.0
181,I Like Big Bats,fahey42,113,364,357,31,0.345,0.809,621,30,48,3.51,1.14,40,,4,21593,D4 - Roger Clemens,124671,114.5,94.5,125.0,75.5,146.0,100.5,98.5,101.5,217.0,200.0,203.0,118.0,1594.0,76.5
182,santiago casilla batting,Borderlines,119,406,366,50,0.347,0.824,462,37,7,4.33,1.31,28,,5,21593,D4 - Roger Clemens,124658,145.0,199.0,144.0,193.0,156.5,145.0,12.0,140.0,26.5,33.0,27.5,28.5,1250.0,135.0
183,WillyMaysHays,willymayshays,126,351,367,25,0.353,0.863,465,23,41,4.12,1.26,21,,6,21593,D4 - Roger Clemens,124662,175.5,64.5,148.5,31.0,194.5,213.5,15.5,63.5,201.0,68.5,78.0,7.5,1261.5,131.0
184,Planet Express,PJFry,100,325,331,32,0.32,0.773,689,39,9,3.85,1.26,46,,7,21593,D4 - Roger Clemens,124674,45.0,26.5,61.0,85.0,3.0,20.5,162.5,148.0,36.0,133.0,78.0,189.5,988.0,183.0
185,Some Lady Named Baby Ruth,abrown26,92,341,315,36,0.35,0.806,510,23,19,3.54,1.06,30,,7,21593,D4 - Roger Clemens,124651,19.5,43.5,38.0,122.5,177.0,94.0,33.5,63.5,75.5,197.5,225.5,36.5,1126.5,155.0
186,LJ's Hoes,segoldma,115,397,380,35,0.345,0.826,469,24,4,4.81,1.28,28,,9,21593,D4 - Roger Clemens,124657,124.5,182.0,175.0,112.5,146.0,150.5,18.0,71.0,15.0,3.0,55.0,28.5,1081.0,168.0
187,Springfield Isotopes,enjoyingcarp650,103,347,313,29,0.353,0.822,681,18,7,4.56,1.34,39,,10,21593,D4 - Roger Clemens,124667,58.5,56.5,36.0,61.0,194.5,140.0,153.0,38.5,26.5,12.5,14.5,108.0,899.5,192.0
188,Other People's Keepers,MrMet15,99,336,314,43,0.34,0.808,603,29,19,4.23,1.32,35,,11,21593,D4 - Roger Clemens,124670,41.0,37.0,37.0,162.5,102.5,98.0,82.0,95.5,75.5,46.0,23.0,69.0,869.0,196.0
189,Faith + 1,LeftCoastDrumer,79,300,250,51,0.326,0.734,520,19,8,3.88,1.1,36,,12,21593,D4 - Roger Clemens,124678,2.0,9.0,1.0,197.5,15.0,1.0,40.5,44.0,32.0,125.5,219.0,77.5,764.0,209.0
190,The Duda Abides,kennkerp,141,423,406,33,0.35,0.852,685,30,19,3.59,1.17,56,,1,21594,D4 - Willie Mays,124690,215.5,215.0,211.5,95.5,177.0,203.5,159.5,101.5,75.5,192.0,180.0,223.0,2049.5,7.0
191,Ponch,ponch101,142,432,423,29,0.366,0.901,645,40,38,4.01,1.22,41,,2,21594,D4 - Willie Mays,124704,219.0,220.5,217.5,61.0,224.0,226.0,120.0,152.5,191.0,94.5,132.5,130.0,1988.5,10.0
192,Dock Ellis,eatinChips,118,401,390,46,0.365,0.853,641,28,39,3.8,1.23,32,,3,21594,D4 - Willie Mays,124742,139.0,192.5,188.0,176.0,221.5,205.0,117.5,91.5,195.0,140.0,114.0,49.5,1829.5,26.0
193,Never Have I Devers,camboss,123,425,423,64,0.34,0.83,668,14,17,4.05,1.22,46,,4,21594,D4 - Willie Mays,124735,167.0,216.5,217.5,223.0,102.5,165.5,140.0,23.0,60.0,83.0,132.5,189.5,1720.0,52.0
194,Scherzer? I barely Cano her.,yaheardwperd,120,385,336,49,0.331,0.798,684,36,34,3.58,1.18,52,,5,21594,D4 - Willie Mays,124654,150.0,150.0,71.0,190.0,36.0,69.5,157.5,131.0,177.5,193.0,168.5,213.5,1707.5,55.5
195,Madison Mallards,MBatistussi,130,375,341,40,0.336,0.81,565,43,45,4.06,1.23,34,,6,21594,D4 - Willie Mays,124689,189.0,117.0,86.5,146.5,69.0,105.0,62.0,171.5,211.5,79.5,114.0,61.0,1412.5,107.0
196,God Hates Skaggs,mattcahill,109,347,351,27,0.334,0.799,765,43,12,3.8,1.24,53,,7,21594,D4 - Willie Mays,124726,95.0,56.5,113.0,42.0,56.0,76.0,215.5,171.5,41.0,140.0,97.0,217.5,1321.0,122.0
197,Proxy Draft,Thesneak155,88,316,301,58,0.34,0.794,468,46,19,3.6,1.16,24,,8,21594,D4 - Willie Mays,125981,11.5,18.0,16.5,215.0,102.5,55.5,17.0,189.0,75.5,190.0,190.0,13.5,1094.0,165.0
198,Failure to Launch Angle,Take Over,108,371,328,41,0.353,0.836,449,43,8,3.77,1.3,27,,9,21594,D4 - Willie Mays,124681,88.5,113.5,57.5,151.0,194.5,174.0,9.0,171.5,32.0,151.0,34.5,22.0,1199.0,144.5
199,A+ for Effort,D3f3nd3r,132,388,367,16,0.342,0.836,520,7,15,4.79,1.36,32,,10,21594,D4 - Willie Mays,124767,197.5,159.5,148.5,5.5,116.5,174.0,40.5,10.0,50.0,4.0,4.0,49.5,959.5,184.0
200,Shelby Miller Return Tour,poopascoopa69,92,299,303,28,0.34,0.79,462,36,4,4.0,1.17,27,,11,21594,D4 - Willie Mays,124653,19.5,8.0,19.0,51.0,102.5,48.0,12.0,131.0,15.0,97.5,180.0,22.0,705.5,213.0
201,God Squad,Take Over,85,317,345,28,0.335,0.776,484,18,8,3.99,1.22,24,,12,21594,D4 - Willie Mays,124721,6.0,19.5,96.5,51.0,62.0,26.0,23.5,38.5,32.0,101.5,132.5,13.5,602.5,219.0
202,Byron Buxton Top 5,stranske,120,398,343,38,0.37,0.848,625,54,24,3.9,1.22,35,,1,21595,D4 - Frank Robinson,124663,150.0,185.0,91.0,137.0,226.0,200.0,103.5,217.5,108.5,122.0,132.5,69.0,1742.0,48.0
203,puddy,studio54,121,363,375,50,0.339,0.836,611,45,21,3.34,1.06,42,,2,21595,D4 - Frank Robinson,124709,156.0,91.0,164.5,193.0,92.0,174.0,87.0,184.0,86.0,215.0,225.5,144.0,1812.0,30.0
204,Wrigley Wrecking Crew,ThisIsOurYear,114,384,339,35,0.353,0.837,628,33,43,3.31,1.14,41,,3,21595,D4 - Frank Robinson,124985,119.5,146.0,79.5,112.5,194.5,178.0,107.0,115.0,206.5,218.0,203.0,130.0,1809.5,31.0
205,Ral,RalJTK,112,389,380,72,0.322,0.767,678,52,33,3.77,1.21,32,,4,21595,D4 - Frank Robinson,125373,109.5,163.0,175.0,226.0,8.0,16.0,149.5,211.5,170.5,151.0,143.5,49.5,1573.0,79.0
206,Chatt Mapman Superstars,theDICTATORguy,133,416,394,37,0.342,0.805,604,37,28,3.96,1.28,38,,5,21595,D4 - Frank Robinson,124747,200.0,211.5,196.0,130.5,116.5,90.5,83.5,140.0,138.0,109.5,55.0,96.0,1567.0,80.0
207,Color of Money,Zolak,143,414,398,29,0.336,0.826,589,37,22,3.91,1.23,39,,6,21595,D4 - Frank Robinson,125096,223.0,208.0,202.0,61.0,69.0,150.5,74.0,140.0,92.0,119.5,114.0,108.0,1561.0,81.0
208,Warlex,Warlex,116,397,371,25,0.344,0.821,596,6,4,3.99,1.22,48,,7,21595,D4 - Frank Robinson,124716,130.0,182.0,155.5,31.0,137.5,135.5,77.0,7.0,15.0,101.5,132.5,201.5,1306.0,124.0
209,Chris Davis Support Group,sooners285,101,351,342,27,0.349,0.815,716,38,26,4.29,1.29,36,,8,21595,D4 - Frank Robinson,124815,50.5,64.5,88.0,42.0,166.0,119.5,189.0,145.0,127.5,37.0,43.0,77.5,1149.5,152.0
210,Scrapple10,Scrapple10,107,332,353,60,0.345,0.845,464,36,0,4.15,1.27,30,,9,21595,D4 - Frank Robinson,125463,80.0,32.5,118.0,218.5,146.0,196.0,14.0,131.0,3.0,60.5,67.5,36.5,1103.5,163.0
211,Daddy's Little Girls,Pete_Grassi,97,343,328,29,0.343,0.822,554,6,2,4.02,1.29,50,,10,21595,D4 - Frank Robinson,125420,32.0,47.5,57.5,61.0,126.5,140.0,54.5,7.0,8.5,91.0,43.0,210.5,879.0,195.0
212,Password is Taco,Mr_Whitman,103,332,327,14,0.339,0.807,564,19,20,4.09,1.21,42,,11,21595,D4 - Frank Robinson,125450,58.5,32.5,55.0,2.0,92.0,96.5,61.0,44.0,82.0,75.0,143.5,144.0,886.0,193.0
213,Mad Max's Madness,Verarde,97,349,345,30,0.338,0.794,557,36,21,4.19,1.24,31,,12,21595,D4 - Frank Robinson,124684,32.0,60.0,96.5,69.5,82.0,55.5,57.0,131.0,86.0,55.5,97.0,42.5,864.5,197.0
