,Team,Owner,HR,R,RBI,SB,OBP,OPS,SO,SV,HD,ERA,WHP,QS,Pts,Rank,league_id,league_name,team_id,HR_Points,R_Points,RBI_Points,SB_Points,OBP_Points,OPS_Points,SO_Points,SV_Points,HD_Points,ERA_Points,WHP_Points,QS_Points,Total_Points,Overall_Rank
214,Expos,MikeO13,259,774,728,93,0.346,0.848,1188,70,34,4.05,1.22,83,,1,21596,D4 - Mark Mulder,124729,213.0,206.0,190.0,206.0,126.0,182.5,125.0,158.5,60.0,116.0,149.5,184.0,1916.5,28.0
215,Fargo Frostbite,HuskerVol716,219,746,699,86,0.352,0.834,1334,52,49,4.32,1.33,92,,2,21596,D4 - Mark Mulder,124661,116.5,175.5,152.5,190.0,182.5,131.0,193.0,92.5,116.5,51.0,20.0,214.0,1635.0,73.0
216,Dahl Me Maybe,theillusionist,233,801,720,66,0.346,0.851,1023,52,43,4.07,1.24,73,,3,21596,D4 - Mark Mulder,125419,157.0,219.0,175.5,110.0,126.0,197.5,75.5,92.5,92.5,112.0,124.5,129.0,1611.0,75.0
217,Terlets and Boilers,HRsOnly,217,641,671,102,0.354,0.852,1004,50,42,3.75,1.2,54,,4,21596,D4 - Mark Mulder,125371,112.0,44.0,113.5,216.5,195.5,199.0,67.0,81.5,88.5,190.0,175.0,43.5,1526.0,85.0
218,Miggy Mouse Club,Squinto,253,704,694,34,0.353,0.87,1126,59,49,4.47,1.28,64,,5,21596,D4 - Mark Mulder,124683,206.5,110.5,145.5,6.0,190.0,214.0,98.5,119.0,116.5,23.0,76.0,80.5,1386.0,109.0
219,MadBum Men,fert360,201,688,635,58,0.347,0.823,1205,57,11,3.33,1.17,96,,6,21596,D4 - Mark Mulder,124680,66.0,92.5,63.0,73.5,140.0,94.0,131.0,109.5,21.5,225.0,205.0,224.0,1445.0,99.0
220,Mozambiques,Porkchop120,214,691,646,80,0.352,0.839,953,37,13,3.63,1.2,78,,7,21596,D4 - Mark Mulder,124686,105.0,98.0,77.5,167.5,182.5,149.5,48.0,42.5,23.5,205.5,175.0,158.5,1433.0,102.0
221,Manatee Stingers,jimgriddy,210,690,720,68,0.337,0.809,1242,88,8,4.23,1.28,70,,8,21596,D4 - Mark Mulder,125353,91.5,95.0,175.5,123.5,49.0,55.0,149.0,207.5,17.5,70.0,76.0,114.5,1224.0,136.0
222,Greinke's Haunted Mansion,mcombs,177,588,574,50,0.348,0.805,983,79,50,4.05,1.19,40,,9,21596,D4 - Mark Mulder,124777,18.5,18.0,25.0,35.5,150.0,47.0,61.0,186.5,120.5,116.0,187.0,10.0,975.0,174.0
223,Fleer Ultra,MeesterHat,187,641,527,67,0.357,0.854,929,70,32,4.41,1.28,46,,10,21596,D4 - Mark Mulder,124826,39.0,44.0,7.0,116.5,206.0,201.0,38.5,158.5,54.0,29.0,76.0,17.5,987.0,169.0
224,Himalaya Playas,zigzagmaru,206,739,724,79,0.333,0.793,1078,44,23,4.41,1.36,71,,10,21596,D4 - Mark Mulder,124675,77.5,164.5,182.0,163.5,26.0,25.5,85.0,62.5,36.0,29.0,8.0,118.0,977.5,173.0
225,Chad Hippos,Sir-tomba,173,615,579,50,0.333,0.79,1001,0,39,4.27,1.24,80,,12,21596,D4 - Mark Mulder,124677,15.5,31.0,28.5,35.5,26.0,20.0,64.0,1.0,79.5,60.0,124.5,172.5,658.0,214.0
