,Team,Owner,HR,R,RBI,SB,OBP,OPS,SO,SV,HD,ERA,WHP,QS,Pts,Rank,league_id,league_name,team_id,HR_Points,R_Points,RBI_Points,SB_Points,OBP_Points,OPS_Points,SO_Points,SV_Points,HD_Points,ERA_Points,WHP_Points,QS_Points,Total_Points,Overall_Rank
106,Woops,TehHat,135,413,396,42,0.35,0.869,707,23,34,3.53,1.18,23,,1,21587,D3 - Greg Maddux,124272,206.0,213.0,204.5,158.5,179.0,216.0,185.5,64.5,179.5,200.0,167.5,64.5,3877.0,9.0
107,13 Going on 330,meftw111,128,394,417,43,0.348,0.838,733,35,23,4.21,1.23,35,,2,21587,D3 - Greg Maddux,124323,189.0,189.5,218.5,164.0,164.5,183.0,203.5,124.0,101.0,50.0,110.0,124.0,3462.5,34.0
108,F---ING WIZARD FROGS!!!,StickyChicken,129,381,347,30,0.359,0.84,778,32,21,4.01,1.23,32,,3,21587,D3 - Greg Maddux,124281,193.0,152.5,116.0,71.0,209.0,190.5,220.0,110.5,86.5,91.5,110.0,110.5,3144.5,59.0
109,derekjohn,derekjohn,136,432,391,19,0.338,0.812,667,43,26,3.75,1.22,43,,3,21587,D3 - Greg Maddux,124268,208.5,224.0,198.5,9.5,83.0,114.0,143.0,172.0,128.5,153.5,127.0,172.0,3216.5,52.0
110,Berber Collage Ellipsis,mheadphone,127,385,362,23,0.345,0.814,693,16,31,3.92,1.24,16,,5,21587,D3 - Greg Maddux,124307,185.5,165.0,145.0,21.5,149.5,118.5,170.0,30.0,160.0,114.0,96.0,30.0,2534.5,124.0
111,Ice Station Zebra Associates,sabugod,96,341,304,44,0.354,0.812,602,36,19,3.27,1.1,36,,5,21587,D3 - Greg Maddux,124303,33.0,51.5,25.0,170.0,200.0,114.0,86.0,132.0,76.0,220.0,218.0,132.0,2957.5,83.0
112,Mighty Minnesota Mientkiewiczs,ZCyclone,103,375,365,55,0.344,0.824,676,34,32,4.07,1.29,34,,7,21587,D3 - Greg Maddux,124305,64.0,131.0,152.0,210.0,140.0,149.5,154.0,119.5,165.5,73.0,40.0,119.5,2975.0,80.0
113,Goonies Never Say Die,goon39,135,380,363,33,0.345,0.865,641,40,18,4.21,1.26,40,,8,21587,D3 - Greg Maddux,124293,206.0,147.5,147.5,97.5,149.5,213.0,123.5,153.5,66.5,50.0,75.0,153.5,2962.0,82.0
114,Jdthep,jdthep,112,358,342,32,0.339,0.803,640,50,23,4.04,1.17,50,,9,21587,D3 - Greg Maddux,124314,113.0,91.0,101.5,87.0,95.5,88.5,122.0,203.0,101.0,84.5,177.5,203.0,2859.0,98.0
115,The BreakFastBall Club,Take Over,107,356,328,31,0.348,0.827,509,49,11,4.01,1.23,49,,10,21587,D3 - Greg Maddux,124302,88.0,85.5,62.0,78.0,164.5,162.5,33.5,198.5,39.0,91.5,110.0,198.5,2553.5,120.0
116,The Rally Caps,thatguychris,85,336,317,38,0.329,0.769,610,43,33,4.21,1.23,43,,11,21587,D3 - Greg Maddux,124271,9.0,44.0,45.5,138.5,30.5,19.5,92.5,172.0,172.0,50.0,110.0,172.0,2108.0,167.0
117,The Tato,ShortGameNate,105,347,341,55,0.327,0.769,518,19,32,4.05,1.31,19,,12,21587,D3 - Greg Maddux,124277,74.0,63.0,97.5,210.0,21.5,19.5,41.0,46.0,165.5,80.0,26.5,46.0,1677.0,193.0
118,AREY36,AREY36,138,424,445,51,0.329,0.838,613,55,16,3.03,1.1,55,,1,21588,D3 - Sandy Koufax,124265,213.0,220.5,225.0,198.0,30.5,183.0,96.0,219.5,56.0,226.0,218.0,219.5,3997.5,7.0
119,Riptide,BelowTheBenthic,111,384,333,53,0.348,0.819,707,52,42,3.65,1.18,52,,1,21588,D3 - Sandy Koufax,124259,108.5,161.0,74.5,206.5,164.5,133.5,185.5,212.5,204.5,181.0,167.5,212.5,3972.5,8.0
120,Hartford Yard Goats,Foley23,116,382,373,34,0.336,0.807,714,51,23,3.62,1.21,51,,3,21588,D3 - Sandy Koufax,124246,139.0,155.5,170.5,106.0,69.5,98.0,192.0,209.0,101.0,186.0,140.0,209.0,3447.5,36.0
121,Monster Max's Ballpark Smash,Smackavelli,137,416,417,36,0.348,0.836,518,29,18,3.55,1.23,29,,4,21588,D3 - Sandy Koufax,124250,210.5,214.0,218.5,124.0,164.5,177.5,41.0,97.5,66.5,196.0,110.0,97.5,3191.5,55.0
122,Down With OBP,freakyouttie,110,380,339,33,0.346,0.832,679,38,27,3.92,1.22,38,,5,21588,D3 - Sandy Koufax,124282,104.0,147.5,93.5,97.5,155.5,168.5,158.5,146.0,134.0,114.0,127.0,146.0,3086.5,70.0
123,Service Time Manipulator,VoodooSteve,95,349,284,25,0.347,0.796,807,73,19,3.36,1.06,73,,6,21588,D3 - Sandy Koufax,124262,29.5,68.5,9.0,32.0,158.5,65.0,223.0,226.0,76.0,212.5,225.0,226.0,3144.0,60.0
124,The Big Cat's Pajamas,elawrence60,105,351,373,59,0.335,0.801,718,31,14,4.41,1.3,31,,7,21588,D3 - Sandy Koufax,124253,74.0,73.5,170.5,216.5,62.5,82.5,195.0,107.0,47.0,19.0,32.0,107.0,2303.5,148.0
125,wOBA Fett,Mrfarenheit,110,372,351,29,0.355,0.826,557,10,18,4.29,1.19,10,,8,21588,D3 - Sandy Koufax,124266,104.0,119.5,121.5,61.5,203.0,158.5,59.0,14.0,66.5,33.5,158.5,14.0,2065.0,171.0
126,Oh Righteous One,maxima423,108,322,320,44,0.335,0.797,590,11,22,4.23,1.32,11,,9,21588,D3 - Sandy Koufax,124274,95.0,27.5,52.0,170.0,62.5,68.0,77.5,16.0,92.5,45.0,22.0,16.0,1385.5,210.0
127,BigLeagueJew,BarryBondsBalls,102,302,288,14,0.361,0.852,345,23,46,4.82,1.44,23,,10,21588,D3 - Sandy Koufax,124248,60.0,12.5,12.0,2.5,215.0,202.5,2.0,64.5,214.0,2.0,1.0,64.5,1662.5,195.0
128,Emerald City Reign,spartanwolf,88,311,283,34,0.332,0.757,548,17,3,4.08,1.23,17,,11,21588,D3 - Sandy Koufax,124335,15.5,16.0,8.0,106.0,44.5,8.5,56.0,35.0,11.0,70.0,110.0,35.0,1001.5,225.0
129,Team,Take Over,84,301,302,16,0.343,0.82,430,1,0,3.77,1.25,1,,12,21588,D3 - Sandy Koufax,124247,5.5,10.5,20.5,6.0,131.0,138.0,5.5,2.5,3.0,148.0,86.0,2.5,1106.0,223.0
130,Carolina Cooters,patmikekelly,139,441,450,62,0.362,0.889,621,52,23,3.59,1.18,52,,1,21589,D3 - Jim Palmer,124451,216.0,226.0,226.0,221.0,217.5,224.0,102.5,212.5,101.0,188.5,167.5,212.5,4414.0,1.0
131,Prosner,Prosner,134,374,378,35,0.353,0.834,798,33,31,3.66,1.21,33,,2,21589,D3 - Jim Palmer,124312,203.5,126.0,181.5,115.5,195.5,173.0,221.0,115.0,160.0,177.5,140.0,115.0,3727.5,14.0
132,The Bats of Wrath,LesVlads,130,403,403,27,0.343,0.84,696,32,40,3.65,1.15,32,,3,21589,D3 - Jim Palmer,124419,195.5,201.5,211.0,43.0,131.0,190.5,175.5,110.5,199.0,181.0,195.5,110.5,3704.0,15.0
133,DSigMU21,DSigMU21,140,419,410,29,0.344,0.839,397,43,28,3.71,1.11,43,,4,21589,D3 - Jim Palmer,124376,220.5,215.0,216.0,61.5,140.0,187.5,3.0,172.0,140.0,164.0,213.5,172.0,3582.5,25.0
134,Posey Riot,Jewker,106,361,337,28,0.338,0.823,518,41,22,3.73,1.16,41,,5,21589,D3 - Jim Palmer,124453,81.0,96.5,86.5,52.5,83.0,146.0,41.0,159.5,92.5,160.5,187.5,159.5,2625.5,114.0
135,SpearOfWealth,SpearOfWealth,111,358,305,37,0.328,0.765,737,36,30,3.84,1.28,36,,6,21589,D3 - Jim Palmer,124450,108.5,91.0,27.0,131.5,25.5,15.5,206.0,132.0,154.5,128.5,51.5,132.0,2287.5,149.0
136,The Dizzy Batracers,Goyanks7777,99,383,333,43,0.341,0.802,618,29,24,4.23,1.29,29,,7,21589,D3 - Jim Palmer,124558,46.0,158.0,74.5,164.0,112.5,85.5,99.5,97.5,109.5,45.0,40.0,97.5,2122.0,164.0
137,Just the tip,Admiralthrawn11,88,301,302,34,0.334,0.765,508,33,22,3.57,1.13,33,,8,21589,D3 - Jim Palmer,124459,15.5,10.5,20.5,106.0,56.0,15.5,32.0,115.0,92.5,190.5,207.0,115.0,1970.0,179.0
138,Nut 2 Butt,ffejulator,108,346,319,61,0.351,0.83,471,24,1,3.86,1.28,24,,9,21589,D3 - Jim Palmer,124579,95.0,61.0,50.0,220.0,186.5,166.5,21.5,71.5,6.5,125.0,51.5,71.5,2163.0,161.0
139,The Amazin' Mess,Ramzavail,90,374,320,27,0.351,0.809,500,12,40,3.88,1.25,12,,10,21589,D3 - Jim Palmer,124506,19.5,126.0,52.0,43.0,186.5,105.5,26.5,18.5,199.0,122.0,86.0,18.5,1906.5,182.0
140,One Does Not Simply Walk if Youre Odor,JimmyChonga,95,286,271,30,0.326,0.77,533,33,22,3.79,1.21,33,,11,21589,D3 - Jim Palmer,124249,29.5,5.0,5.0,71.0,18.5,21.0,48.0,115.0,92.5,141.0,140.0,115.0,1591.5,198.5
141,jackalope503,jackalope503,98,325,315,32,0.321,0.754,517,37,0,4.43,1.27,37,,12,21589,D3 - Jim Palmer,124380,41.5,30.5,42.5,87.0,6.5,7.0,39.0,140.5,3.0,18.0,63.0,140.5,1178.0,216.0
142,Terrence Young,Terrence8026,138,430,400,27,0.362,0.878,772,43,28,3.51,1.14,43,,1,21590,D4 - Mike Mussina,124701,213.0,223.0,208.0,43.0,217.5,221.0,218.0,172.0,140.0,201.0,202.5,172.0,4249.0,4.0
143,HearTheBeard,hearthebeard,137,405,393,24,0.366,0.874,605,53,49,3.25,1.14,53,,2,21590,D4 - Mike Mussina,124722,210.5,203.5,201.0,26.0,224.0,219.5,89.0,215.5,218.0,221.5,202.5,215.5,4303.0,3.0
144,The Mensches,MasonO,142,390,367,27,0.338,0.838,609,51,16,3.74,1.23,51,,3,21590,D4 - Mike Mussina,124794,224.5,178.5,158.0,43.0,83.0,183.0,90.5,209.0,56.0,157.0,110.0,209.0,3177.0,57.0
145,Let The Mookie Win,Tcryden,99,355,360,48,0.35,0.819,587,28,37,4.28,1.21,28,,4,21590,D4 - Mike Mussina,124708,46.0,83.5,140.5,185.0,179.0,133.5,76.0,92.0,187.5,36.0,140.0,92.0,2769.0,102.0
146,cancer_sticks,cancer_sticks,108,383,342,29,0.345,0.809,763,44,36,4.26,1.25,44,,5,21590,D4 - Mike Mussina,124669,95.0,158.0,101.5,61.5,149.5,105.5,216.0,179.5,184.5,39.5,86.0,179.5,3000.0,76.5
147,Norwood Newt,nrwdnewt,87,354,344,42,0.344,0.799,501,41,8,3.25,1.18,41,,6,21590,D4 - Mike Mussina,124738,12.5,79.5,109.5,158.5,140.0,76.5,28.0,159.5,32.0,221.5,167.5,159.5,2707.0,108.0
148,Bowie Baysox,M5rich5,101,325,310,45,0.329,0.786,710,11,1,3.75,1.16,11,,7,21590,D4 - Mike Mussina,124700,55.0,30.5,37.0,174.0,30.5,40.5,189.0,16.0,6.5,153.5,187.5,16.0,1826.5,187.0
149,Lords of Lumber,Clarkbar36,105,316,305,39,0.36,0.847,509,37,3,4.15,1.28,37,,8,21590,D4 - Mike Mussina,124706,74.0,20.0,27.0,143.5,212.0,200.0,33.5,140.5,11.0,60.0,51.5,140.5,2194.5,157.0
150,Ole,MatrixDream,114,347,338,32,0.345,0.848,404,4,15,4.59,1.35,4,,9,21590,D4 - Mike Mussina,124778,128.0,63.0,90.0,87.0,149.5,201.0,4.0,5.0,52.0,10.5,8.0,5.0,1439.0,207.0
151,Black Love Soul Food,ceashley32,94,324,306,59,0.337,0.789,534,23,11,3.73,1.24,23,,10,21590,D4 - Mike Mussina,124731,27.5,29.0,30.5,216.5,74.0,47.0,49.0,64.5,39.0,160.5,96.0,64.5,1773.5,190.0
152,Stupid Betts,brhill5873,85,311,265,48,0.321,0.733,463,35,5,3.05,1.17,35,,11,21590,D4 - Mike Mussina,124715,9.0,16.0,4.0,185.0,6.5,2.0,17.0,124.0,19.0,225.0,177.5,124.0,1829.0,186.0
153,The Standing Waves,thejoelingdead,98,294,295,18,0.318,0.758,500,16,24,3.73,1.24,16,,12,21590,D4 - Mike Mussina,124813,41.5,7.0,16.0,8.0,2.5,10.0,26.5,30.0,109.5,160.5,96.0,30.0,1029.5,224.0
154,wOBA Fett,Uncledonny,133,411,382,35,0.353,0.839,808,43,25,3.69,1.11,43,,1,21591,D4 - Mariano Rivera,124710,201.5,207.5,187.0,115.5,195.5,187.5,224.0,172.0,119.0,172.0,213.5,172.0,4147.0,5.0
155,Sultans of Swing,marcram,125,382,386,38,0.343,0.799,676,27,53,3.33,1.12,27,,2,21591,D4 - Mariano Rivera,125383,178.0,155.5,192.0,138.5,131.0,76.5,154.0,86.5,221.5,216.5,210.0,86.5,3563.5,26.0
156,The Good Boys,Thegoodboys59,133,399,380,41,0.364,0.894,558,47,25,3.69,1.17,47,,3,21591,D4 - Mariano Rivera,125385,201.5,196.0,185.0,152.0,221.5,225.0,61.0,193.0,119.0,172.0,177.5,193.0,4015.5,6.0
157,Chazz city,wheredawhitewom,138,437,437,41,0.358,0.888,600,23,5,4.04,1.31,23,,4,21591,D4 - Mariano Rivera,124650,213.0,225.0,224.0,152.0,207.0,223.0,82.5,64.5,19.0,84.5,26.5,64.5,2885.0,96.0
158,Van Buren Boys,VanBurenBoys_8,112,395,347,21,0.343,0.799,623,42,36,3.73,1.12,42,,5,21591,D4 - Mariano Rivera,125068,113.0,192.5,116.0,14.5,131.0,76.5,104.5,164.5,184.5,160.5,210.0,164.5,3120.5,65.0
159,Franimal House,parkranger2000,117,351,346,40,0.35,0.841,629,7,6,3.9,1.2,7,,6,21591,D4 - Mariano Rivera,124903,143.5,73.5,113.5,147.0,179.0,192.0,112.5,10.5,22.5,119.0,149.0,10.5,2419.0,136.0
160,Vottomatic,KeeptheDH,101,357,324,51,0.33,0.759,610,70,17,3.8,1.27,70,,7,21591,D4 - Mariano Rivera,125213,55.0,88.0,58.5,198.0,35.0,11.0,92.5,225.0,60.5,138.5,63.0,225.0,2445.5,132.0
161,uggla123,superplatypus57,100,378,306,30,0.332,0.776,631,15,19,4.18,1.29,15,,8,21591,D4 - Mariano Rivera,125392,50.5,142.0,30.5,71.0,44.5,28.5,116.0,26.5,76.0,55.0,40.0,26.5,1237.5,213.0
162,Little Cowboys,YellowPerch,73,273,257,64,0.33,0.781,482,16,4,3.59,1.22,16,,9,21591,D4 - Mariano Rivera,124711,1.0,2.0,3.0,223.0,35.0,35.5,23.0,30.0,15.0,188.5,127.0,30.0,1440.0,206.0
163,Darebel10000,Darebel10000,85,311,289,35,0.319,0.753,629,48,18,3.99,1.26,48,,10,21591,D4 - Mariano Rivera,124866,9.0,16.0,13.0,115.5,4.5,5.5,112.5,196.0,66.5,98.5,75.0,196.0,1826.0,188.0
164,War Pigs,gloriouswombat,110,283,308,21,0.333,0.794,507,44,0,3.82,1.28,44,,11,21591,D4 - Mariano Rivera,125378,104.0,4.0,35.0,14.5,51.0,58.5,30.5,179.5,3.0,133.0,51.5,179.5,1609.0,197.0
165,"Rigs, Pipes & Lettuce",NufCed,82,281,308,41,0.325,0.779,437,6,4,3.77,1.19,6,,12,21591,D4 - Mariano Rivera,124685,4.0,3.0,35.0,152.0,15.0,33.0,8.0,7.0,15.0,148.0,158.5,7.0,1171.0,217.0
166,SonsofBichettes,Wisemansstaff,119,375,367,40,0.353,0.828,619,46,44,3.78,1.17,46,,1,21592,D4 - Mark Buehrle,124697,155.0,131.0,158.0,147.0,195.5,164.5,101.0,189.0,210.0,144.0,177.5,189.0,3852.0,11.0
167,The Vottoman Empire,KitchenTaco,105,335,276,36,0.346,0.807,654,32,22,3.69,1.16,32,,2,21592,D4 - Mark Buehrle,124693,74.0,41.5,6.0,124.0,155.5,98.0,134.0,110.5,92.5,172.0,187.5,110.5,2598.5,115.0
168,The Muddbutts,jimtow28,140,412,408,57,0.331,0.82,600,28,18,3.83,1.22,28,,2,21592,D4 - Mark Buehrle,124652,220.5,210.5,215.0,213.5,39.0,138.0,82.5,92.0,66.5,130.5,127.0,92.0,2983.0,79.0
169,tbinta,tbinta,116,366,371,55,0.337,0.82,650,38,18,4.36,1.27,38,,4,21592,D4 - Mark Buehrle,124679,139.0,110.0,166.0,210.0,74.0,138.0,130.5,146.0,66.5,23.0,63.0,146.0,2696.0,109.0
170,Senatorialist,senatorialist,93,366,332,35,0.34,0.79,665,36,25,3.79,1.23,36,,5,21592,D4 - Mark Buehrle,124698,24.5,110.0,69.5,115.5,105.0,49.5,141.0,132.0,119.0,141.0,110.0,132.0,2450.5,130.0
171,Whirly Buehrles,eddardsnark31,107,352,315,25,0.344,0.794,651,36,24,4.08,1.22,36,,6,21592,D4 - Mark Buehrle,124682,88.0,76.0,42.5,32.0,140.0,58.5,132.0,132.0,109.5,70.0,127.0,132.0,2184.0,159.0
172,Dayzdnconfused,dayzdnconfused,113,411,370,25,0.344,0.821,528,35,17,3.95,1.27,35,,7,21592,D4 - Mark Buehrle,124695,120.5,207.5,162.5,32.0,140.0,142.0,45.0,124.0,60.5,109.0,63.0,124.0,2439.0,133.0
173,Wharf Rats,srndsnd,119,364,375,24,0.361,0.866,542,17,15,4.14,1.3,17,,7,21592,D4 - Mark Buehrle,124666,155.0,104.5,176.0,26.0,215.0,214.0,50.0,35.0,52.0,63.5,32.0,35.0,2129.5,163.0
174,The Hacksaw,DrJackBauer,99,304,344,33,0.342,0.802,569,34,8,3.64,1.19,34,,9,21592,D4 - Mark Buehrle,124688,46.0,14.0,109.5,97.5,121.0,85.5,66.0,119.5,32.0,183.5,158.5,119.5,2317.0,147.0
175,Samuels Square Garden,jacobgomets,96,319,318,34,0.337,0.789,618,16,6,4.13,1.29,16,,10,21592,D4 - Mark Buehrle,124665,33.0,21.5,48.0,106.0,74.0,47.0,99.5,30.0,22.5,66.0,40.0,30.0,1191.5,214.0
176,Lt. Frank Drebin,alekhine888,96,320,293,30,0.326,0.751,470,30,22,4.31,1.26,30,,11,21592,D4 - Mark Buehrle,124687,33.0,24.0,14.0,71.0,18.5,4.0,19.5,103.0,92.5,31.0,75.0,103.0,1128.0,220.0
177,Keepin' it Realmuto,FletchTopper,79,259,250,21,0.339,0.825,330,27,0,4.06,1.29,27,,12,21592,D4 - Mark Buehrle,124691,3.0,1.0,2.0,14.5,95.5,153.0,1.0,86.5,3.0,76.0,40.0,86.5,1125.0,221.0
178,The Rosies,RoRosie,136,425,419,49,0.36,0.871,646,37,54,3.4,1.19,37,,1,21593,D4 - Roger Clemens,124672,208.5,222.0,220.5,191.0,212.0,217.0,128.0,140.5,224.0,207.5,158.5,140.5,4334.5,2.0
179,Smoak 'Em If You Got 'Em,slaw47,120,373,385,44,0.325,0.794,712,66,6,3.44,1.15,66,,2,21593,D4 - Roger Clemens,124664,162.0,122.5,190.0,170.0,15.0,58.5,190.5,224.0,22.5,205.0,195.5,224.0,3467.0,33.0
180,Jobos Hobos,jobo1372,130,370,404,19,0.339,0.811,662,46,25,3.67,1.21,46,,3,21593,D4 - Roger Clemens,124660,195.5,116.5,212.5,9.5,95.5,111.0,138.0,189.0,119.0,175.0,140.0,189.0,3243.0,50.0
181,I Like Big Bats,fahey42,113,361,354,30,0.343,0.807,604,30,47,3.55,1.15,30,,4,21593,D4 - Roger Clemens,124671,120.5,96.5,131.0,71.0,131.0,98.0,88.0,103.0,216.0,196.0,195.5,103.0,3020.0,75.0
182,santiago casilla batting,Borderlines,119,406,366,49,0.348,0.827,462,37,7,4.32,1.31,37,,5,21593,D4 - Roger Clemens,124658,155.0,205.0,155.0,191.0,164.5,162.5,15.5,140.5,26.5,29.0,26.5,140.5,2583.0,117.0
183,WillyMaysHays,willymayshays,126,348,363,25,0.354,0.868,460,23,39,4.15,1.26,23,,6,21593,D4 - Roger Clemens,124662,182.5,66.0,147.5,32.0,200.0,215.0,13.5,64.5,195.5,60.0,75.0,64.5,2488.5,127.0
184,Some Lady Named Baby Ruth,abrown26,91,336,307,36,0.35,0.807,510,23,19,3.54,1.06,23,,7,21593,D4 - Roger Clemens,124651,21.5,44.0,33.0,124.0,179.0,98.0,35.0,64.5,76.0,199.0,225.0,64.5,2335.5,146.0
185,Planet Express,PJFry,99,322,326,32,0.318,0.767,689,39,9,3.85,1.26,39,,8,21593,D4 - Roger Clemens,124674,46.0,27.5,61.0,87.0,2.5,17.0,166.0,149.5,36.0,126.5,75.0,149.5,1854.5,184.0
186,LJ's Hoes,segoldma,114,392,374,35,0.343,0.823,462,24,4,4.7,1.26,24,,9,21593,D4 - Roger Clemens,124657,128.0,184.0,174.0,115.5,131.0,146.0,15.5,71.5,15.0,6.0,75.0,71.5,2022.0,173.0
187,Other People's Keepers,MrMet15,98,331,313,43,0.34,0.808,601,29,19,4.24,1.31,29,,10,21593,D4 - Roger Clemens,124670,41.5,35.0,39.0,164.0,105.0,102.0,84.0,97.5,76.0,42.5,26.5,97.5,1781.5,189.0
188,Springfield Isotopes,enjoyingcarp650,100,339,303,29,0.353,0.817,673,17,7,4.54,1.33,17,,11,21593,D4 - Roger Clemens,124667,50.5,48.0,23.0,61.5,195.5,128.5,152.0,35.0,26.5,12.0,18.0,35.0,1493.5,204.0
189,Faith + 1,LeftCoastDrumer,77,297,248,51,0.325,0.731,512,19,8,3.81,1.1,19,,12,21593,D4 - Roger Clemens,124678,2.0,8.5,1.0,198.0,15.0,1.0,36.0,46.0,32.0,136.0,218.0,46.0,1487.5,205.0
190,The Duda Abides,kennkerp,140,421,404,33,0.352,0.856,670,29,19,3.56,1.16,29,,1,21594,D4 - Willie Mays,124690,220.5,216.5,212.5,97.5,191.0,209.0,147.0,97.5,76.0,192.5,187.5,97.5,3666.0,18.0
191,Ponch,ponch101,140,424,416,29,0.366,0.902,631,40,38,4.0,1.22,40,,2,21594,D4 - Willie Mays,124704,220.5,220.5,217.0,61.5,224.0,226.0,116.0,153.5,191.5,95.0,127.0,153.5,3788.0,13.0
192,Dock Ellis,eatinChips,114,391,379,46,0.361,0.842,639,28,39,3.81,1.23,28,,3,21594,D4 - Willie Mays,124742,128.0,182.0,183.5,176.5,215.0,194.0,120.5,92.0,195.5,136.0,110.0,92.0,3540.0,28.0
193,Never Have I Devers,camboss,121,421,419,64,0.341,0.83,659,13,17,4.0,1.21,13,,4,21594,D4 - Willie Mays,124735,164.5,216.5,220.5,223.0,112.5,166.5,136.0,21.0,60.5,95.0,140.0,21.0,2921.0,89.0
194,Scherzer? I barely Cano her.,yaheardwperd,120,380,332,49,0.33,0.796,677,36,34,3.55,1.18,36,,5,21594,D4 - Willie Mays,124654,162.0,147.5,69.5,191.0,35.0,65.0,156.0,132.0,179.5,196.0,167.5,132.0,3119.5,66.0
195,Madison Mallards,MBatistussi,128,369,336,39,0.334,0.808,560,43,45,3.99,1.22,43,,6,21594,D4 - Willie Mays,124689,189.0,114.5,83.0,143.5,56.0,102.0,62.0,172.0,212.5,98.5,127.0,172.0,2895.5,92.0
196,Proxy Draft,Thesneak155,88,312,299,58,0.34,0.795,468,46,19,3.56,1.15,46,,7,21594,D4 - Willie Mays,125981,15.5,18.5,17.0,215.0,105.0,62.5,18.0,189.0,76.0,192.5,195.5,189.0,2652.0,113.0
197,God Hates Skaggs,mattcahill,106,342,344,27,0.332,0.791,760,43,12,3.82,1.24,43,,8,21594,D4 - Willie Mays,124726,81.0,54.5,109.5,43.0,44.5,52.5,214.0,172.0,41.0,133.0,96.0,172.0,2371.5,141.0
198,Failure to Launch Angle,Take Over,107,368,323,41,0.353,0.836,445,43,8,3.79,1.3,43,,9,21594,D4 - Willie Mays,124681,88.0,113.0,57.0,152.0,195.5,177.5,10.0,172.0,32.0,141.0,32.0,172.0,2592.0,116.0
199,A+ for Effort,D3f3nd3r,131,387,366,16,0.342,0.837,515,7,14,4.78,1.36,7,,10,21594,D4 - Willie Mays,124767,197.5,171.5,155.0,6.0,121.0,179.5,38.0,10.5,47.0,3.5,4.5,10.5,1562.0,201.0
200,Shelby Miller Return Tour,poopascoopa69,90,297,300,28,0.34,0.788,457,36,4,3.97,1.16,36,,11,21594,D4 - Willie Mays,124653,19.5,8.5,18.5,52.5,105.0,44.5,12.0,132.0,15.0,104.5,187.5,132.0,1663.0,194.0
201,God Squad,Take Over,84,312,337,28,0.334,0.774,484,17,8,4.02,1.23,17,,12,21594,D4 - Willie Mays,124721,5.5,18.5,86.5,52.5,56.0,26.0,24.0,35.0,32.0,89.0,110.0,35.0,1122.0,222.0
202,Byron Buxton Top 5,stranske,119,394,337,38,0.372,0.853,623,54,23,3.91,1.22,54,,1,21595,D4 - Frank Robinson,124663,155.0,189.5,86.5,138.5,226.0,205.0,104.5,218.0,101.0,117.0,127.0,218.0,3633.5,22.0
203,puddy,studio54,119,357,370,50,0.338,0.833,611,45,21,3.34,1.06,45,,2,21595,D4 - Frank Robinson,124709,155.0,88.0,162.5,194.0,83.0,170.5,94.0,184.0,86.5,214.5,225.0,184.0,3642.0,21.0
204,Wrigley Wrecking Crew,ThisIsOurYear,113,381,334,35,0.351,0.835,625,33,43,3.36,1.15,33,,3,21595,D4 - Frank Robinson,124985,120.5,152.5,78.0,115.5,186.5,175.5,108.5,115.0,207.5,212.5,195.5,115.0,3486.0,31.0
205,Ral,RalJTK,111,385,378,72,0.323,0.768,676,51,33,3.77,1.2,51,,4,21595,D4 - Frank Robinson,125373,108.5,165.0,181.5,226.0,10.5,18.0,154.0,209.0,172.0,148.0,149.0,209.0,3414.5,39.0
206,Color of Money,Zolak,142,412,395,29,0.336,0.826,579,37,22,3.91,1.23,37,,5,21595,D4 - Frank Robinson,125096,224.5,210.5,202.5,61.5,69.5,158.5,71.0,140.5,92.5,117.0,110.0,140.5,2919.0,90.0
207,Chatt Mapman Superstars,theDICTATORguy,132,412,389,37,0.341,0.804,590,37,28,3.96,1.28,37,,6,21595,D4 - Frank Robinson,124747,199.5,210.5,195.5,131.5,112.5,90.0,77.5,140.5,140.0,106.0,51.5,140.5,2936.0,88.0
208,Warlex,Warlex,115,393,370,25,0.343,0.82,596,6,4,3.99,1.22,6,,7,21595,D4 - Frank Robinson,124716,133.5,186.0,162.5,32.0,131.0,138.0,80.0,7.0,15.0,98.5,127.0,7.0,1978.5,176.0
209,Chris Davis Support Group,sooners285,101,348,339,27,0.348,0.813,708,38,26,4.24,1.29,38,,8,21595,D4 - Frank Robinson,124815,55.0,66.0,93.5,43.0,164.5,116.0,187.0,146.0,128.5,42.5,40.0,146.0,2420.0,135.0
210,Scrapple10,Scrapple10,107,328,350,60,0.345,0.845,460,36,0,4.17,1.26,36,,9,21595,D4 - Frank Robinson,125463,88.0,32.5,120.0,218.5,149.5,199.0,13.5,132.0,3.0,56.5,75.0,132.0,2400.5,138.0
211,Password is Taco,Mr_Whitman,102,328,324,14,0.339,0.807,557,19,20,3.99,1.2,19,,10,21595,D4 - Frank Robinson,125450,60.0,32.5,58.5,2.5,95.5,98.0,59.0,46.0,83.0,98.5,149.0,46.0,1591.5,198.5
212,Mad Max's Madness,Verarde,96,348,343,30,0.339,0.797,557,36,21,4.19,1.24,36,,11,21595,D4 - Frank Robinson,124684,33.0,66.0,105.5,71.0,95.5,68.0,59.0,132.0,86.5,54.0,96.0,132.0,1943.0,181.0
213,Daddy's Little Girls,Pete_Grassi,91,333,312,29,0.341,0.81,544,6,2,4.0,1.28,6,,12,21595,D4 - Frank Robinson,125420,21.5,36.5,38.0,61.5,112.5,108.5,51.0,7.0,8.5,95.0,51.5,7.0,1148.0,219.0
